凤城新天地世纪影城,文水县则天大街凤城新天地商场五层,0358-3063777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=44115&n_s=new
永乐汇数字影院,文水县凤凰路南段路东,0358-3477666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36828&n_s=new
孝义市美莱登国际影城,孝义市崇文大街沃尔玛商场3层,0358-7879888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=35587&n_s=new
中影数字影城,孝义市新义街道天福广场4层,0358-7605678,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=56905&n_s=new
孝义耀莱成龙国际影城（新义街店）,孝义市新义街255号华美新天地6层,0358-3328766,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=23599&n_s=new
孝义市义都国际影城,孝义市府前广场义都购物中心四层,0358-5581999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=22738&n_s=new
兴县电影院,兴县东风大厦四楼电影院,0358-6321553,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43716&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
临颍县豫都影城,临颍县南街红色大饭店院内,0395-8853777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36621&n_s=new
临颍奥斯卡激光影城,临颍县人民路金佰汇四楼,0395-5656377,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29486&n_s=new
漯河临颍大地激光影城(鼓楼店),临颍县鼓楼商业步行街4号楼3楼,0395-8886988,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57981&n_s=new
舞阳县众乐奥斯卡影城,舞阳县西大街人民礼堂,0395-7191355,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31589&n_s=new
舞阳新大新激光影城,舞阳县人民路与海南路交叉口新大新广场4楼,0395-3303868,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38949&n_s=new
奥斯卡国际影城（舞阳店）,舞阳县人民路与北京路交叉口向西100路北（兴隆万家四楼）,0395-7888880,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33930&n_s=new
漯河奥斯卡,郾城区嵩山路与辽河路交叉口丹尼斯辽河店六楼,0395-3326777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=24316&n_s=new
大地影院--漯河新玛特,源汇区交通路与滨河路交叉口新玛特四层,0395-5896866,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5408&n_s=new
漯河奥斯卡新天地4k影城,源汇区新天地钟楼广场正西100米（友爱街与民主路交叉口正东50）,0395-5578637,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=37543&n_s=new
奥斯卡（新世界）电影城,源汇区老街义乌小商品城4楼（钱柜KTV西邻）,0395-3322959,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=22312&n_s=new
漯河恒世国际影城,源汇区长江路与伏牛山路交汇处望泽商场三楼,0395-3333673,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54891&n_s=new
中影开源国际影城·巨幕影院,源汇区泰山南路与金江路交汇处开源时代广场4楼,0395-3383888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31185&n_s=new
漯河大商影城（千盛店）,源汇区人民路与交通路千盛百货4楼,0395-5979865,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=24340&n_s=new
漯河奥斯卡时代激光影城,源汇区人民路昌建广场三楼东侧,0395-3288558,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41076&n_s=new
漯河东外滩影城,召陵区黄河路金山路交叉口昌建东外滩A7-5F,0395-3327788,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29735&n_s=new
漯河CFR焰石杜比巨幕影城（召陵店）,召陵区燕山路与人民路交叉口万盛广场5楼,0395-3218666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=52749&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
洛阳大北门影城,瀍河回族区环城北路12号（大北门文化公园内）,0379-60213999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36447&n_s=new
吉利华夏影城,吉利区冶戌市场,0379-66963966,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41621&n_s=new
艺星国际影城,吉利区河阳路西段博泰步行街南口,0379-66919222,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36258&n_s=new
新华国际影城（青年宫店）,老城区青年宫广场北侧,0379-63956600,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5603&n_s=new
洛阳老城电影院（十字街店）,老城区老城区真不同东临K歌之王5层（十字街向西100米路南）,0379-68650999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=49726&n_s=new
魔影国际影城（栾川店）,栾川县长春路南段长春量贩2楼,0379-66818183,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=42417&n_s=new
洛阳东方嘉禾影城（政和店）,洛龙区政和路与金城寨街交汇处丹尼斯百货3F,0379-65965288,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=59018&n_s=new
洛阳比高电影城（学府店）,洛龙区洛宜路与龙祥街交叉口比高步行街二层,0379-60666851,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=59181&n_s=new
洛阳万达影城世茂广场店,洛龙区牡丹大道166号泉舜购物中心3楼,15236652510,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=17203&n_s=new
洛宁大唐国际影城,洛宁县大唐国际影城三楼,0379-65228880,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43968&n_s=new
洛阳奥斯卡广百国际影城,涧西区景华路25号奥斯卡广场三、四层,0379-64217777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5906&n_s=new
中影数字影城（东方文创园店）,涧西区建设路23号东方文创园内,0379-65157666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58920&n_s=new
卢米埃影城（洛阳王府井店）,涧西区南昌路王府井购物中心6层,0379-69966077,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=25397&n_s=new
格调电影工厂影城（上海市场店）,涧西区青岛路56号上海市场百货大楼4楼格调电影工厂,0379-65161116,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31420&n_s=new
洛阳万达广场店,涧西区洛阳市辽宁路170号万达商业广场4层,13526919750,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=14782&n_s=new
大地影院（名门微生活店）,涧西区南昌路与九都西路交叉口名门微生活五楼六楼,0379-65112089,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57470&n_s=new
孟津奥斯卡影城,孟津县小浪底大道与惠林路交叉口致和时代广场五楼,0379-67805599,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=30765&n_s=new
汝阳奥斯卡,汝阳县城关镇人民路51号（县政府对面）,0379-68118866,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43967&n_s=new
嵩县奥斯卡影城,嵩县县城白云大道远鸿购物广场五楼,0379-80876700,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33923&n_s=new
嵩县好莱坞影城,嵩县文化路与人民路交叉口向南30米,0379-66329118,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=39200&n_s=new
洛阳耀莱成龙国际影城（中州中路店）,西工区中州中路建业凯旋广场七层,0379-60691266,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=13447&n_s=new
洛阳比高电影城（滨河店）,西工区滨河北路王城桥西侧滨河5号广场1F8-10、2F8-10、3F1-20,0379-60666860,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=56535&n_s=new
洛阳奥斯卡新都汇影城,西工区解放路新都汇购物公园E座4层,0379-63106699,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5474&n_s=new
洛阳横店影城,西工区中州中路287号中央百货七层,0379-65265102,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9252&n_s=new
偃师佑东国际环球影城,偃师市城关镇民主路53号,0379-60683222,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41626&n_s=new
偃师中影数字国际影城,偃师市上海国际商贸城E3111-114,0379-69653777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=44391&n_s=new
偃师奥斯卡新天地影城,偃师市民主路35号（市政府西隔壁/三联商厦对面）,0379-67775388,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41649&n_s=new
伊川银兴国际影城,伊川县豫港大道与新鹏路交叉口银兴广场内,0379-63009009,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33616&n_s=new
伊川奥斯卡影城,伊川县人民中路新世纪广场四楼,0379-69352888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5918&n_s=new
伊川好莱坞影城,伊川县人民路东段永辉超市4楼,0379-68368686,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=34085&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
古蔺县大影易影院,古蔺县古蔺镇郊野运动公园2栋-1和-2,0830-7204788,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=44460&n_s=new
合江川源国际影城,合江县少岷北路338号附14号,0830-5266353,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=25975&n_s=new
CMC华人影城（泸州龙驰店）,江阳区丹艳路59号,0830-6664949,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45379&n_s=new
联娱国际影城（酒城乐园店）,江阳区春景下路4号酒城乐园生活广场2层,0830-3751118,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29418&n_s=new
CMC华人影城（泸州摩尔店）,江阳区江阳北路25号摩尔国际广场7F-11,0830-6665922,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=49579&n_s=new
CGV影城（万象汇IMAX店）,江阳区康城路一段1号华润万象汇（4层CGV影城）,0830-8889099,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=30860&n_s=new
维多利影城（大世界店）,江阳区迎晖路2号泸州商业大世界负一层,0830-2295508,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33488&n_s=new
太平洋国际影城（泸州欢乐汇店）,江阳区康城路一段1号 欢乐汇4楼（万象汇B馆4楼）,0830-08303638888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=56731&n_s=new
联娱国际影城（国美绿洲店）,龙马潭区龙马大道二段37号（国美绿洲国际小区1楼）联娱国际影城,0830-8886808,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=25769&n_s=new
万达影城（泸州万达广场店）,龙马潭区金带路与玉带路交汇处万达广场4楼万达影城,0830-2865666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54801&n_s=new
万达影城（步步高广场店）,龙马潭区龙南路83号步步高新天地购物中心6楼万达影城,0830-3659666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48955&n_s=new
太平洋影城（泸县店）,泸县泸泉路278号,0830-8998188,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41186&n_s=new
纳溪凤凰影城,纳溪区云溪东路一段208号,0830-4212163,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=39356&n_s=new
太平洋影城（叙永店）,叙永县十字口时代百货四楼太平洋影城,0830-6800188,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45898&n_s=new
叙永大世界电影城,叙永县永宁新区鱼凫古街4号楼3楼,0830-6888686,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=10417&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
博望四季影城,博望区博望镇四季花城玫瑰园小区四季影城,0555-6762009,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=49162&n_s=new
大地影院（当涂乐天玛特店）,当涂县振兴中路37号水芙蓉大酒店5楼,0555-6781819,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=23811&n_s=new
横店电影城（当涂店）,当涂县提暑中路和振兴中路交叉口安德利购物中心四楼横店影城,0555-6722588,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45318&n_s=new
当涂县凤凰影城（原亿星影城）,当涂县青莲路好迪乐KTV3楼,0555-6738080,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38736&n_s=new
含山大光明影城,含山县环峰镇环峰南路18号,0555-4882777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29454&n_s=new
中影国际影城马鞍山郑蒲港店,和县郑蒲港新区镇淮中路803号,0555-5513666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45539&n_s=new
和洲影城,和县镇淮商业街5幢S159-S160,0555-2566999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=26639&n_s=new
嘉莱星浩影城(金宝美食街店),和县富康路金宝美食街星浩影城,0555-5206388,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=10174&n_s=new
马鞍山华夏星光国际影城,花山区佳山路明都财富广场5楼,0555-8887888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=13025&n_s=new
马鞍山中影东方影城,花山区湖东北路270号华海城市广场4楼,0555-2777906,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45446&n_s=new
万达影城（星隆国际金色新天地店）,花山区星隆国际金色新天地广场4楼万达影城,0555-3706666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48617&n_s=new
马鞍山恒大影城,花山区湖南东路与霍里山大道交叉口,0555-2347888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=53899&n_s=new
幸福蓝海(马鞍山金鹰店),花山区湖南西路8号金鹰天地7楼,0555-8335523,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29005&n_s=new
马鞍山大光明影城,花山区解放路17号,0555-2477077,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5808&n_s=new
大地影院（马鞍山新一城）,花山区雨山路新一城4楼,0555-2829991,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5458&n_s=new
马鞍山大华时代电影大世界,花山区湖东中路八佰伴西侧,0555-8222888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4723&n_s=new
马鞍山百度影城,雨山区湖西南路606号香满园酒店对面,0555-2399333,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9248&n_s=new
马鞍山横店影城(伟星时代广场店),雨山区红旗路和湖南路交叉口伟星时代广场四楼,0555-2201188,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=39148&n_s=new
大地影院（马鞍山欧尚店）,雨山区雨山路江东大道交界处欧尚商业中心一楼,0555-2399327,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=10100&n_s=new
万达影城（万达广场店）,雨山区太白大道3200号万达广场娱乐楼4-5楼,0555-3706666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=17908&n_s=new
银都时代亿丰影城,雨山区朱然路1399号-4001号中王奥特莱斯购物广场北5层银都时代亿丰影城,0555-2492888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=46263&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
电白县瑞湖数字影城,电白县水东镇人民路3号,0668-5331188,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=10288&n_s=new
金逸世纪影城,电白县水东镇海滨大道28号世纪海岸花园第三层（明湖商城水东总店三楼）,0668-5285288,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38963&n_s=new
中影南方国际影城（清源湾店）,电白县电城镇清源湾小区惠多多购物广场首层,0668-5356998,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38518&n_s=new
金逸星耀国际影城,电白县沙琅镇旧水东路（金逸星耀国际影城,0668-5781638,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=59005&n_s=new
高州汇星巨幕影城,高州市高凉东路636号(高州大酒店二楼),0668-6602666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38594&n_s=new
高州金港湾百尚影城,高州市高州市文明路6号金港湾商场一楼电影院,0668-6636399,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36056&n_s=new
高州中影金影国际影城,高州市石鼓镇南华大道106号,0668-6332628,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=52963&n_s=new
高州市唯亚影城,高州市高凉中路太阳城广场华润万家三层,0668-6623999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33725&n_s=new
化州市金博河宏达影城,化州市河西区北岸宏达广场G栋四楼,0668-7228226,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=39104&n_s=new
化州大地影院忠信广场店,化州市北京路大桥东侧忠信广场5楼大地影院,0668-7379088,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=10438&n_s=new
中影财富国际影城,化州市平定镇丽景花园三楼,0668-7531678,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54602&n_s=new
化州穗影电影城,化州市河西区民主路80号,0668-7227688,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33335&n_s=new
中娱国际巨幕影城化州壹城店,化州市鉴江区北京东三路18号橘洲一号商业广场3楼电影院,0668-7329989,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=52536&n_s=new
深影国际DMAX影城（绿景佐阾店）,化州市河西街道绿景国际花城购物中心二楼,0668-7318777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38781&n_s=new
茂名文化广场影城,茂南区高凉中路图书馆东侧,0668-2877666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9984&n_s=new
茂名中影华侨城影院,茂南区光华南路128号茂名华侨城3楼,0668-3933789,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5826&n_s=new
茂名中影凤凰影城（人民广场店）,茂南区光华南路189号（人民广场对面）,0668-3382666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29588&n_s=new
茂名德晋大光明影城,茂南区人民南路60号4楼（荔晶大酒店旁）,0668-2930858,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41249&n_s=new
东园影城,茂南区官山四路33号东园大酒店大堂,0668-2737888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45157&n_s=new
茂名东汇国际影城,茂南区油城十路东汇城广场四楼东汇国际影城,0668-3330338,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=42480&n_s=new
茂名中影嘉莱影城,茂南区西粤南路188号东信时代广场3楼,0668-2292909,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=42164&n_s=new
茂名新鸿影城,茂南区光华北路368号1+1购物广场首层,0668-2379666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9787&n_s=new
环球国际影城,市区油城四路汇丰大酒店三楼,0668-3911999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36659&n_s=new
茂名维也纳影城,市区新福三路10号维也纳影城,0668-2960333,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38780&n_s=new
信宜市时代华纳数码影院,信宜市新里商贸大厦三楼　,0668-8832266,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33556&n_s=new
大地影院信宜玉都店,信宜市人民路33号玉都广场6楼,0668-8879263,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=17324&n_s=new
中影环球国际影城,信宜市教育路1号江东湾广场4楼,0668-8822333,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58544&n_s=new
信宜粤喜国际影城,信宜市信宜市教育大道清华坊广场四楼,0668-8832668,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58746&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
SOE太平洋影城（丹棱店）,丹棱县万景大雅城片区主力店4楼,028-37219922,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41393&n_s=new
万达影城（雕像国际广场店）,东坡区三苏路37号雕像国际广场5楼万达影城,028-38537864,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41473&n_s=new
太平洋影城（眉山店）,东坡区二环东路273号万景国际商城4F,028-38479998,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9701&n_s=new
保利万和时光影城眉山店,东坡区苏源路华陆新天地商业街亿佰家商场4楼,028-38768888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31209&n_s=new
万达影城（眉山万达广场店）,东坡区文忠街333号万达广场4楼万达影城,028-37981858,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55434&n_s=new
眉山电影城,东坡区小香港步行街,028-38220111,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5837&n_s=new
星美影商城(眉山追梦城店),东坡区下西街万景追梦城1号楼4F,028-38666886,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38483&n_s=new
维斯影城（眉山玫瑰小镇店）,东坡区岷江大道389号玫瑰园十九期世纪城1栋2楼,028-38423138,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58396&n_s=new
东坡印象影城,东坡区子瞻大道东坡印象商业水街6号楼,028-38223777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58748&n_s=new
太平洋影城（洪雅店）,洪雅县洪州大道159号雅康世纪广场1号楼6楼,028-36539009,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=26018&n_s=new
太平洋影城LMAX（彭山店）,彭山县彭祖大道中段希望城7号楼6楼,028-36586171,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31365&n_s=new
星美影商城（彭山伟业店）,彭山县彭祖大道蔡山北路100号伟业广场四楼,028-37666588,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=26642&n_s=new
天圣影城,青神县青城镇青衣大道469号,028-38831682,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43364&n_s=new
万达影城（仁寿中铁广场店）,仁寿县仁寿大道二段中铁仁禾广场3楼万达影城,028-36666689,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45857&n_s=new
仁寿光影国际影城,仁寿县视高镇天府国际城6号楼4层1号,028-36068886,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=46086&n_s=new
保利万和影城（仁寿店）,仁寿县文林镇书院路一段333号（九龙广场）,028-36339988,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=56716&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
梅州市大埔广场影院,大埔县湖寮镇府前路52号一楼,0753-5533533,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58499&n_s=new
梅州大埔嘉和影城,大埔县湖寮镇田家炳体育中旁,0753-5555666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=26285&n_s=new
丰顺丹尼国际影城,丰顺县美景城B区商业楼4层丰顺丹尼国际影城,0753-8692828,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43752&n_s=new
梅州中影星悦影城,丰顺县汤坑镇市政大道千江购物广场三楼,0753-6893666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41455&n_s=new
碧水影城,蕉岭县蕉城镇碧水街文体中心一楼碧水影城,0753-7866299,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43043&n_s=new
蕉岭客都影院,蕉岭县蕉城镇镇山路9号,0753-7863920,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5041&n_s=new
CC影城（蕉岭店）,蕉岭县蕉城镇蕉岭奥园广场4楼CC影城,0753-7864666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=40529&n_s=new
亮胜客家艺术中心剧院,梅江区东山教育基地亮胜客家艺术中心,0753-2222822,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5633&n_s=new
梅州横店电影城,梅江区江南路与梅水路交汇处客都汇商业文化广场四楼,0753-2120886,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=24039&n_s=new
万达影城（梅州万达广场店）,梅江区万达路109号梅州万达广场4楼,0753-8602888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36423&n_s=new
大地影院梅州东汇城店,梅江区三角镇客都大道东汇城广场4楼,0753-2318103,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36219&n_s=new
大地影院梅州万佳时代国际广场店,梅江区顺丰路万佳时代国际广场四楼,0753-2318192,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36380&n_s=new
中影国际影城梅州万象汇店,梅江区金燕大道万象汇SY-01栋第4层,0753-2109777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=39069&n_s=new
梅州爱电影国际巨幕影城,梅县区府大道客家新世界GJ-01栋4层,0753-6111688,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36768&n_s=new
梅州开心影城,梅县江北秋云桥与程江桥河提中段（原红羽球馆）,0753-2222938,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4871&n_s=new
梅州锦发影城,梅县新城科技路锦发君城二期裙房商业2层,0753-2766222,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33584&n_s=new
梅州五指石电影院,平远县大柘镇平城官田广场五指石电影院,0753-8822223,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43343&n_s=new
CC影城（五华奥园店）,五华县水寨大道奥园广场4楼CC影城,0753-4212333,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=40528&n_s=new
星影影城,兴宁市曙光路岁宝百货三楼,0753-3353788,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38971&n_s=new
梅州汇丰年影城,兴宁市205国道和山河桥头科技中心,0753-3362988,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=10204&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
安州广影环球影城,安县花荄镇文苑路中段北侧（华西世纪苑）,0816-4499966,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=28999&n_s=new
安州影剧院,安县文化广场工人文化宫,0816-4366422,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5453&n_s=new
北川电影院,北川羌族自治县永昌镇尔玛路50号,0816-4772196,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=37256&n_s=new
北川太平洋电影城,北川羌族自治县永昌镇耍都商业广场项目2栋2层1-9/22-31号,0816-4718899,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58740&n_s=new
荣浩绵州影院（马家巷店）,涪城区红星街绵州大剧院,0816-2199006,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48512&n_s=new
金逸影城（绵阳奥莱IMAX店）,涪城区高新区绵兴中路与弘光路交汇处（东辰九宜城市奥莱）四楼,0816-7100866,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55488&n_s=new
万达影城（涪城万达广场店）,涪城区花园路9号万达广场4楼,0816-8118999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=14979&n_s=new
中环影城（涪城店）,涪城区临园路东段41-43号中环时代广场3楼,0816-2689666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5645&n_s=new
中环影城（悦影绘店）,涪城区高新区虹苑路阳光西雅图（火炬大厦斜对面）,0816-2589899,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45137&n_s=new
万达影城（长虹国际城广场店）,涪城区跃进路4号长虹国际广场4楼,0816-8118999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9308&n_s=new
天智国际影城（西科大店）,涪城区青义镇兴隆东街12号,0816-2919121,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54626&n_s=new
保利万和国际影城（耳东影城）,涪城区公园路（梅西百货旁）新兴旺百货3楼,0816-5196999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38826&n_s=new
大地影院绵阳中元广场店,涪城区高新区绵兴东路55号中元广场5楼,0816-2826918,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=37549&n_s=new
绵阳博纳影院,涪城区临园路东段74号凯德广场二期6楼,0816-8356888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=25838&n_s=new
太平洋影城（绵阳1958C-BOX店）,涪城区九洲跃进路1958二期风情商业街,0816-2783998,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48750&n_s=new
绵阳电影院,涪城区兴达街2号,0816-2225635,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5364&n_s=new
太平洋影城（绵阳五和店）,涪城区城南街2号五和城南新天地11栋4楼1号,0816-2606808,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36533&n_s=new
万达影城（乐荟城广场店）,涪城区科创区剑南路西段323号乐荟城2楼万达影城,400-0806060,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38142&n_s=new
